,Country,Year,Production,Exports,Domestic_consumption,Gross_opening_stocks,Imports,Re_exports,Price_grower,Price_retail,Consumption,Country_code,Latitude,Longitude,Country_type,Continent
758,Philippines,1994,876.7639999999999,125.6699992,790.0,1108.0,,,99.6167,,,PH,12.879721,121.77401699999999,producer,Asia
759,Philippines,1994,876.7639999999999,125.6699992,790.0,1108.0,,,94.6608,,,PH,12.879721,121.77401699999999,producer,Asia
760,Philippines,1995,849.59,57.32400060000001,810.0,1107.0,,,106.301,,,PH,12.879721,121.77401699999999,producer,Asia
761,Philippines,1995,849.59,57.32400060000001,810.0,1107.0,,,104.3144,,,PH,12.879721,121.77401699999999,producer,Asia
762,Philippines,1996,889.819,27.0319997,831.0,1117.0,,,76.3125,,,PH,12.879721,121.77401699999999,producer,Asia
763,Philippines,1996,889.819,27.0319997,831.0,1117.0,,,68.9094,,,PH,12.879721,121.77401699999999,producer,Asia
764,Philippines,1997,935.472,30.9289995,853.0,1148.0,,,79.7375,,,PH,12.879721,121.77401699999999,producer,Asia
765,Philippines,1997,935.472,30.9289995,853.0,1148.0,,,72.9149,,,PH,12.879721,121.77401699999999,producer,Asia
766,Philippines,1998,676.7289999999998,21.002999600000006,810.0,1193.0,,,81.8728,,,PH,12.879721,121.77401699999999,producer,Asia
767,Philippines,1998,676.7289999999998,21.002999600000006,810.0,1193.0,,,76.6635,,,PH,12.879721,121.77401699999999,producer,Asia
768,Philippines,1999,621.7634,8.594999900000001,862.0,1057.0,,,64.8877,,,PH,12.879721,121.77401699999999,producer,Asia
769,Philippines,1999,621.7634,8.594999900000001,862.0,1057.0,,,60.1365,,,PH,12.879721,121.77401699999999,producer,Asia
770,Philippines,2000,340.9218,4.9972,820.0,930.0,,,37.044,,,PH,12.879721,121.77401699999999,producer,Asia
771,Philippines,2000,340.9218,4.9972,820.0,930.0,,,34.1959,,,PH,12.879721,121.77401699999999,producer,Asia
772,Philippines,2001,262.682,3.014,821.0,882.0,,,49.3555,,,PH,12.879721,121.77401699999999,producer,Asia
773,Philippines,2001,262.682,3.014,821.0,882.0,,,23.6346,,,PH,12.879721,121.77401699999999,producer,Asia
774,Philippines,2002,255.21,7.0079997,829.0,814.0,,,21.738000000000003,,,PH,12.879721,121.77401699999999,producer,Asia
775,Philippines,2002,255.21,7.0079997,829.0,814.0,,,21.4548,,,PH,12.879721,121.77401699999999,producer,Asia
776,Philippines,2003,292.691,12.3309998,917.0,698.0,,,60.6343,,,PH,12.879721,121.77401699999999,producer,Asia
777,Philippines,2003,292.691,12.3309998,917.0,698.0,,,32.6523,,,PH,12.879721,121.77401699999999,producer,Asia
778,Philippines,2004,354.8130000000001,28.8129993,1020.0,554.0,,,66.2305,,,PH,12.879721,121.77401699999999,producer,Asia
779,Philippines,2004,354.8130000000001,28.8129993,1020.0,554.0,,,31.8862,,,PH,12.879721,121.77401699999999,producer,Asia
780,Philippines,2005,432.3372,34.4145416,1040.0,314.0,,,79.9997,,,PH,12.879721,121.77401699999999,producer,Asia
781,Philippines,2005,432.3372,34.4145416,1040.0,314.0,,,41.6909,,,PH,12.879721,121.77401699999999,producer,Asia
782,Philippines,2006,441.1089,38.0869695,1060.0,150.0,,,61.5072,,,PH,12.879721,121.77401699999999,producer,Asia
783,Philippines,2006,441.1089,38.0869695,1060.0,150.0,,,55.3165,,,PH,12.879721,121.77401699999999,producer,Asia
784,Philippines,2007,445.6113,32.4238816,1060.0,50.0,,,81.3725,,,PH,12.879721,121.77401699999999,producer,Asia
785,Philippines,2007,445.6113,32.4238816,1060.0,50.0,,,74.4775,,,PH,12.879721,121.77401699999999,producer,Asia
786,Philippines,2008,586.8337,4.3929507,1720.0,0.0,,,95.5242,,,PH,12.879721,121.77401699999999,producer,Asia
787,Philippines,2008,586.8337,4.3929507,1720.0,0.0,,,88.33200000000002,,,PH,12.879721,121.77401699999999,producer,Asia
788,Philippines,2009,730.4181,6.7312925,1820.0,0.0,,,,,,PH,12.879721,121.77401699999999,producer,Asia
789,Philippines,2009,730.4181,6.7312925,1820.0,0.0,,,69.3786,,,PH,12.879721,121.77401699999999,producer,Asia
790,Philippines,2010,189.0533,6.3665458,2125.0,0.0,,,,,,PH,12.879721,121.77401699999999,producer,Asia
791,Philippines,2010,189.0533,6.3665458,2125.0,0.0,,,65.8679,,,PH,12.879721,121.77401699999999,producer,Asia
792,Philippines,2011,179.6611,10.3260753,2175.0,0.0,,,,,,PH,12.879721,121.77401699999999,producer,Asia
793,Philippines,2011,179.6611,10.3260753,2175.0,0.0,,,108.3772,,,PH,12.879721,121.77401699999999,producer,Asia
794,Philippines,2012,177.4616,3.0909913,2325.0,0.0,,,262.0105,,,PH,12.879721,121.77401699999999,producer,Asia
795,Philippines,2012,177.4616,3.0909913,2325.0,0.0,,,96.3769,,,PH,12.879721,121.77401699999999,producer,Asia
796,Philippines,2013,185.682,6.092139,2550.0,0.0,,,,,,PH,12.879721,121.77401699999999,producer,Asia
797,Philippines,2013,185.682,6.092139,2550.0,0.0,,,90.1654,,,PH,12.879721,121.77401699999999,producer,Asia
798,Philippines,2014,193.2142,12.0375383,2800.0,0.0,,,,,,PH,12.879721,121.77401699999999,producer,Asia
799,Philippines,2014,193.2142,12.0375383,2800.0,0.0,,,,,,PH,12.879721,121.77401699999999,producer,Asia
800,Philippines,2015,208.0726,14.8310425,3000.0,0.0,,,,,,PH,12.879721,121.77401699999999,producer,Asia
801,Philippines,2015,208.0726,14.8310425,3000.0,0.0,,,,,,PH,12.879721,121.77401699999999,producer,Asia
802,Philippines,2016,214.6417,12.9434741,3030.0,0.0,,,,,,PH,12.879721,121.77401699999999,producer,Asia
803,Philippines,2016,214.6417,12.9434741,3030.0,0.0,,,,,,PH,12.879721,121.77401699999999,producer,Asia
804,Philippines,2017,203.3179,8.5486409,3180.0,0.0,,,,,,PH,12.879721,121.77401699999999,producer,Asia
805,Philippines,2017,203.3179,8.5486409,3180.0,0.0,,,,,,PH,12.879721,121.77401699999999,producer,Asia
806,Philippines,2018,206.2102,3.9927242,3300.0,0.0,,,,,,PH,12.879721,121.77401699999999,producer,Asia
807,Philippines,2018,206.2102,3.9927242,3300.0,0.0,,,,,,PH,12.879721,121.77401699999999,producer,Asia
808,Philippines,2019,306.5344,7.0860156000000005,3250.0,0.0,,,,,,PH,12.879721,121.77401699999999,producer,Asia
809,Philippines,2019,306.5344,7.0860156000000005,3250.0,0.0,,,,,,PH,12.879721,121.77401699999999,producer,Asia
810,Tanzania,1990,931.779,1019.0519998,4.0,450.0,,,40.8183,,,TZ,-6.369028,34.888822,producer,Africa
811,Tanzania,1990,931.779,1019.0519998,4.0,450.0,,,17.007,,,TZ,-6.369028,34.888822,producer,Africa
812,Tanzania,1991,789.977,871.3299986999998,3.5,408.05300000000005,,,49.5039,,,TZ,-6.369028,34.888822,producer,Africa
813,Tanzania,1991,789.977,871.3299986999998,3.5,408.05300000000005,,,17.1071,,,TZ,-6.369028,34.888822,producer,Africa
814,Tanzania,1992,786.434,827.7859996000002,19.2,386.772,,,49.1581,,,TZ,-6.369028,34.888822,producer,Africa
815,Tanzania,1992,786.434,827.7859996000002,19.2,386.772,,,14.8403,,,TZ,-6.369028,34.888822,producer,Africa
816,Tanzania,1993,734.375,1037.2959985999996,17.5,200.4,,,38.2833,,,TZ,-6.369028,34.888822,producer,Africa
817,Tanzania,1993,734.375,1037.2959985999996,17.5,200.4,,,11.8801,,,TZ,-6.369028,34.888822,producer,Africa
818,Tanzania,1994,679.0239999999999,632.137999,17.5,38.583,,,62.1553,,,TZ,-6.369028,34.888822,producer,Africa
819,Tanzania,1994,679.0239999999999,632.137999,17.5,38.583,,,24.0035,,,TZ,-6.369028,34.888822,producer,Africa
820,Tanzania,1995,897.1210000000002,744.6529993,13.6,86.5,,,86.7599,,,TZ,-6.369028,34.888822,producer,Africa
821,Tanzania,1995,897.1210000000002,744.6529993,13.6,86.5,,,44.6094,,,TZ,-6.369028,34.888822,producer,Africa
822,Tanzania,1996,763.94,969.6369995,16.6,35.4,,,62.5345,,,TZ,-6.369028,34.888822,producer,Africa
823,Tanzania,1996,763.94,969.6369995,16.6,35.4,,,32.2006,,,TZ,-6.369028,34.888822,producer,Africa
824,Tanzania,1997,623.78,655.1669989,17.0,15.0,,,118.5236,,,TZ,-6.369028,34.888822,producer,Africa
825,Tanzania,1997,623.78,655.1669989,17.0,15.0,,,92.4844,,,TZ,-6.369028,34.888822,producer,Africa
826,Tanzania,1998,739.312,742.3049999,17.0,15.711,,,90.7025,,,TZ,-6.369028,34.888822,producer,Africa
827,Tanzania,1998,739.312,742.3049999,17.0,15.711,,,28.1884,,,TZ,-6.369028,34.888822,producer,Africa
828,Tanzania,1999,842.2181,643.3540005,14.0,12.999,,,65.8769,,,TZ,-6.369028,34.888822,producer,Africa
829,Tanzania,1999,842.2181,643.3540005,14.0,12.999,,,23.5151,,,TZ,-6.369028,34.888822,producer,Africa
830,Tanzania,2000,808.8714,740.3485,15.0,82.219,,,54.3175,,,TZ,-6.369028,34.888822,producer,Africa
831,Tanzania,2000,808.8714,740.3485,15.0,82.219,,,15.2928,,,TZ,-6.369028,34.888822,producer,Africa
832,Tanzania,2001,624.089,866.1620001,15.0,60.0,,,34.8622,,,TZ,-6.369028,34.888822,producer,Africa
833,Tanzania,2001,624.089,866.1620001,15.0,60.0,,,5.2086,,,TZ,-6.369028,34.888822,producer,Africa
834,Tanzania,2002,823.6089999999998,496.1019996,15.0,11.667,,,25.9279,,,TZ,-6.369028,34.888822,producer,Africa
835,Tanzania,2002,823.6089999999998,496.1019996,15.0,11.667,,,4.2981,,,TZ,-6.369028,34.888822,producer,Africa
836,Tanzania,2003,611.734,882.6650006000001,27.0,0.7659999999999999,,,24.7808,,,TZ,-6.369028,34.888822,producer,Africa
837,Tanzania,2003,611.734,882.6650006000001,27.0,0.7659999999999999,,,6.7245,,,TZ,-6.369028,34.888822,producer,Africa
838,Tanzania,2004,763.182,552.8320004,37.0,4.167,,,26.3711,,,TZ,-6.369028,34.888822,producer,Africa
839,Tanzania,2004,763.182,552.8320004,37.0,4.167,,,7.553,,,TZ,-6.369028,34.888822,producer,Africa
840,Tanzania,2005,804.4066,711.7568673,47.0,4.0,,,43.6924,,,TZ,-6.369028,34.888822,producer,Africa
841,Tanzania,2005,804.4066,711.7568673,47.0,4.0,,,14.2734,,,TZ,-6.369028,34.888822,producer,Africa
842,Tanzania,2006,821.807,731.5407482999998,47.0,7.332999999999998,,,42.7651,,,TZ,-6.369028,34.888822,producer,Africa
843,Tanzania,2006,821.807,731.5407482999998,47.0,7.332999999999998,,,21.4463,,,TZ,-6.369028,34.888822,producer,Africa
844,Tanzania,2007,809.7958,807.2481667000002,47.0,18.383,,,59.7769,,,TZ,-6.369028,34.888822,producer,Africa
845,Tanzania,2007,809.7958,807.2481667000002,47.0,18.383,,,21.3788,,,TZ,-6.369028,34.888822,producer,Africa
846,Tanzania,2008,1186.2823,817.9361667000002,47.0,13.2166,,,63.3829,,,TZ,-6.369028,34.888822,producer,Africa
847,Tanzania,2008,1186.2823,817.9361667000002,47.0,13.2166,,,35.3223,,,TZ,-6.369028,34.888822,producer,Africa
848,Tanzania,2009,674.9343,1156.9443168,47.0,36.0,,,,,,TZ,-6.369028,34.888822,producer,Africa
849,Tanzania,2009,674.9343,1156.9443168,47.0,36.0,,,,,,TZ,-6.369028,34.888822,producer,Africa
850,Tanzania,2010,845.9077,555.8019331,47.0,16.0,,,,,,TZ,-6.369028,34.888822,producer,Africa
851,Tanzania,2010,845.9077,555.8019331,47.0,16.0,,,,,,TZ,-6.369028,34.888822,producer,Africa
852,Tanzania,2011,641.0391,798.0999333,58.95,20.0,,,,,,TZ,-6.369028,34.888822,producer,Africa
853,Tanzania,2011,641.0391,798.0999333,58.95,20.0,,,,,,TZ,-6.369028,34.888822,producer,Africa
854,Tanzania,2012,1151.1215,756.221317,71.7,34.65,,,,,,TZ,-6.369028,34.888822,producer,Africa
855,Tanzania,2012,1151.1215,756.221317,71.7,34.65,,,,,,TZ,-6.369028,34.888822,producer,Africa
856,Tanzania,2013,810.9352,934.7947801,73.467,51.65,,,,,,TZ,-6.369028,34.888822,producer,Africa
857,Tanzania,2013,810.9352,934.7947801,73.467,51.65,,,,,,TZ,-6.369028,34.888822,producer,Africa
858,Tanzania,2014,752.6685,717.9569368,76.717,38.95,,,,,,TZ,-6.369028,34.888822,producer,Africa
859,Tanzania,2014,752.6685,717.9569368,76.717,38.95,,,,,,TZ,-6.369028,34.888822,producer,Africa
860,Tanzania,2015,930.172,708.912463,92.05,37.183,,,,,,TZ,-6.369028,34.888822,producer,Africa
861,Tanzania,2015,930.172,708.912463,92.05,37.183,,,,,,TZ,-6.369028,34.888822,producer,Africa
862,Tanzania,2016,846.0919,904.7976535,91.3,46.833,,,,,,TZ,-6.369028,34.888822,producer,Africa
863,Tanzania,2016,846.0919,904.7976535,91.3,46.833,,,,,,TZ,-6.369028,34.888822,producer,Africa
864,Tanzania,2017,783.4034,664.0793199,91.667,25.0,,,,,,TZ,-6.369028,34.888822,producer,Africa
865,Tanzania,2017,783.4034,664.0793199,91.667,25.0,,,,,,TZ,-6.369028,34.888822,producer,Africa
866,Tanzania,2018,1174.8593,856.0041365000002,92.0,25.0,,,,,,TZ,-6.369028,34.888822,producer,Africa
867,Tanzania,2018,1174.8593,856.0041365000002,92.0,25.0,,,,,,TZ,-6.369028,34.888822,producer,Africa
868,Tanzania,2019,926.3925,1069.2142865,95.0,25.0,,,,,,TZ,-6.369028,34.888822,producer,Africa
869,Tanzania,2019,926.3925,1069.2142865,95.0,25.0,,,,,,TZ,-6.369028,34.888822,producer,Africa
870,Zambia,1990,22.686,24.36,1.5,1.0,,,89.7541,,,ZM,-13.133897,27.849332,producer,Africa
871,Zambia,1991,29.138,29.198,1.5,0.0,,,70.3159,,,ZM,-13.133897,27.849332,producer,Africa
872,Zambia,1992,29.307,30.514,1.432,1.0,,,34.9584,,,ZM,-13.133897,27.849332,producer,Africa
873,Zambia,1993,26.606,23.072,1.0,0.0,,,54.4883,,,ZM,-13.133897,27.849332,producer,Africa
874,Zambia,1994,21.455,23.954,1.5,0.0,,,88.2671,,,ZM,-13.133897,27.849332,producer,Africa
875,Zambia,1995,26.333,20.742,0.6,0.0,,,69.2634,,,ZM,-13.133897,27.849332,producer,Africa
876,Zambia,1996,33.025,35.824,1.0,0.0,,,81.4654,,,ZM,-13.133897,27.849332,producer,Africa
877,Zambia,1997,38.462,38.89,0.6,0.0,,,121.892,,,ZM,-13.133897,27.849332,producer,Africa
878,Zambia,1998,61.68600000000001,33.308,0.6,0.0,,,130.8328,,,ZM,-13.133897,27.849332,producer,Africa
879,Zambia,1999,58.725,51.184,0.6,0.0,,,119.6968,,,ZM,-13.133897,27.849332,producer,Africa
880,Zambia,2000,93.374,64.55199999999999,0.6,0.0,,,91.8562,,,ZM,-13.133897,27.849332,producer,Africa
881,Zambia,2001,99.672,114.945,0.6,0.0,,,65.7341,,,ZM,-13.133897,27.849332,producer,Africa
882,Zambia,2002,118.927,99.446,0.6,0.0,,,60.0056,,,ZM,-13.133897,27.849332,producer,Africa
883,Zambia,2003,100.333,129.673,0.6,0.0,,,52.9675,,,ZM,-13.133897,27.849332,producer,Africa
884,Zambia,2004,110.377,103.755,0.6,0.0,,,64.4375,,,ZM,-13.133897,27.849332,producer,Africa
885,Zambia,2005,102.936,105.8024333,0.6,0.0,,,87.176,,,ZM,-13.133897,27.849332,producer,Africa
886,Zambia,2006,56.0696,77.9461333,0.6,0.0,,,100.1823,,,ZM,-13.133897,27.849332,producer,Africa
887,Zambia,2007,61.4737,53.682,1.0,0.0,,,106.4471,,,ZM,-13.133897,27.849332,producer,Africa
888,Zambia,2008,34.6967,48.4856667,1.0,0.0,,,126.7021,,,ZM,-13.133897,27.849332,producer,Africa
889,Zambia,2009,28.217,32.5476667,0.0,0.0,,,116.5411,,,ZM,-13.133897,27.849332,producer,Africa
890,Zambia,2010,13.1783,17.8713333,0.0,0.0,,,120.1508,,,ZM,-13.133897,27.849332,producer,Africa
891,Zambia,2011,11.1889,9.003,0.0,0.0,,,84.7926,,,ZM,-13.133897,27.849332,producer,Africa
892,Zambia,2012,5.3695,7.0757268,0.0,0.0,,,,,,ZM,-13.133897,27.849332,producer,Africa
893,Zambia,2013,10.7527,10.2548897,0.0,0.0,,,,,,ZM,-13.133897,27.849332,producer,Africa
894,Zambia,2014,2.6111,5.2441874,0.0,0.0,,,,,,ZM,-13.133897,27.849332,producer,Africa
895,Zambia,2015,3.689,2.9395502,0.0,0.0,,,,,,ZM,-13.133897,27.849332,producer,Africa
896,Zambia,2016,13.3181,9.7911194,0.0,0.0,,,,,,ZM,-13.133897,27.849332,producer,Africa
897,Zambia,2017,18.6156,12.5689814,0.0,0.0,,,,,,ZM,-13.133897,27.849332,producer,Africa
898,Zambia,2018,34.2825,26.168988,0.0,0.0,,,,,,ZM,-13.133897,27.849332,producer,Africa
899,Zambia,2019,14.5428,27.2767848,0.0,0.0,,,,,,ZM,-13.133897,27.849332,producer,Africa
900,Cameroon,1990,1682.484,2611.2590004,83.3,1344.0,,,32.2852,,,CM,7.369722,12.354722,producer,Africa
901,Cameroon,1990,1682.484,2611.2590004,83.3,1344.0,,,28.3337,,,CM,7.369722,12.354722,producer,Africa
902,Cameroon,1991,1725.948,1752.1790001,83.333,1086.0,,,28.2347,,,CM,7.369722,12.354722,producer,Africa
903,Cameroon,1991,1725.948,1752.1790001,83.333,1086.0,,,25.0078,,,CM,7.369722,12.354722,producer,Africa
904,Cameroon,1992,260.376,1645.851,83.333,991.0,,,28.7593,,,CM,7.369722,12.354722,producer,Africa
905,Cameroon,1992,260.376,1645.851,83.333,991.0,,,24.2466,,,CM,7.369722,12.354722,producer,Africa
906,Cameroon,1993,682.913,704.53,100.0,240.641,,,23.251,,,CM,7.369722,12.354722,producer,Africa
907,Cameroon,1993,682.913,704.53,100.0,240.641,,,17.3955,,,CM,7.369722,12.354722,producer,Africa
908,Cameroon,1994,405.557,545.889,100.0,198.198,,,88.3161,,,CM,7.369722,12.354722,producer,Africa
909,Cameroon,1994,405.557,545.889,100.0,198.198,,,29.8547,,,CM,7.369722,12.354722,producer,Africa
910,Cameroon,1995,660.04,407.269,100.0,120.0,,,85.2593,,,CM,7.369722,12.354722,producer,Africa
911,Cameroon,1995,660.04,407.269,100.0,120.0,,,52.0795,,,CM,7.369722,12.354722,producer,Africa
912,Cameroon,1996,1432.189,563.549,100.0,175.0,,,80.9459,,,CM,7.369722,12.354722,producer,Africa
913,Cameroon,1996,1432.189,563.549,100.0,175.0,,,51.0193,,,CM,7.369722,12.354722,producer,Africa
914,Cameroon,1997,888.942,1368.03,100.0,131.484,,,43.6415,,,CM,7.369722,12.354722,producer,Africa
915,Cameroon,1997,888.942,1368.03,100.0,131.484,,,38.9016,,,CM,7.369722,12.354722,producer,Africa
916,Cameroon,1998,1113.94,745.7180000000002,100.0,133.333,,,66.8331,,,CM,7.369722,12.354722,producer,Africa
917,Cameroon,1998,1113.94,745.7180000000002,100.0,133.333,,,36.4619,,,CM,7.369722,12.354722,producer,Africa
918,Cameroon,1999,1369.8239999999996,1154.047,100.0,120.0,,,88.411,,,CM,7.369722,12.354722,producer,Africa
919,Cameroon,1999,1369.8239999999996,1154.047,100.0,120.0,,,31.3028,,,CM,7.369722,12.354722,producer,Africa
920,Cameroon,2000,1113.143,1204.964,75.0,117.5,,,33.221,,,CM,7.369722,12.354722,producer,Africa
921,Cameroon,2000,1113.143,1204.964,75.0,117.5,,,30.4387,,,CM,7.369722,12.354722,producer,Africa
922,Cameroon,2001,685.677,1125.159,69.0,10.833,,,19.0898,,,CM,7.369722,12.354722,producer,Africa
923,Cameroon,2001,685.677,1125.159,69.0,10.833,,,21.1299,,,CM,7.369722,12.354722,producer,Africa
924,Cameroon,2002,800.795,639.688,69.0,11.0,,,24.5554,,,CM,7.369722,12.354722,producer,Africa
925,Cameroon,2002,800.795,639.688,69.0,11.0,,,16.0534,,,CM,7.369722,12.354722,producer,Africa
926,Cameroon,2003,900.2819999999998,814.341,69.0,11.0,,,35.2702,,,CM,7.369722,12.354722,producer,Africa
927,Cameroon,2003,900.2819999999998,814.341,69.0,11.0,,,22.2637,,,CM,7.369722,12.354722,producer,Africa
928,Cameroon,2004,727.382,734.325,69.0,11.0,,,,,,CM,7.369722,12.354722,producer,Africa
929,Cameroon,2004,727.382,734.325,69.0,11.0,,,,,,CM,7.369722,12.354722,producer,Africa
930,Cameroon,2005,869.7157,704.3954,69.0,11.0,,,,,,CM,7.369722,12.354722,producer,Africa
931,Cameroon,2005,869.7157,704.3954,69.0,11.0,,,,,,CM,7.369722,12.354722,producer,Africa
932,Cameroon,2006,818.1664,739.1189167,69.0,33.0,,,,,,CM,7.369722,12.354722,producer,Africa
933,Cameroon,2006,818.1664,739.1189167,69.0,33.0,,,,,,CM,7.369722,12.354722,producer,Africa
934,Cameroon,2007,795.3046,720.62075,69.0,40.116,,,80.1917,,,CM,7.369722,12.354722,producer,Africa
935,Cameroon,2007,795.3046,720.62075,69.0,40.116,,,55.1318,,,CM,7.369722,12.354722,producer,Africa
936,Cameroon,2008,724.9004,527.0159666999998,69.0,9.0,,,79.1296,,,CM,7.369722,12.354722,producer,Africa
937,Cameroon,2008,724.9004,527.0159666999998,69.0,9.0,,,52.5448,,,CM,7.369722,12.354722,producer,Africa
938,Cameroon,2009,902.2813,617.7570333,69.0,125.0,,,66.0498,,,CM,7.369722,12.354722,producer,Africa
939,Cameroon,2009,902.2813,617.7570333,69.0,125.0,,,37.7428,,,CM,7.369722,12.354722,producer,Africa
940,Cameroon,2010,527.1347,793.8456667,68.333,136.75,,,,,,CM,7.369722,12.354722,producer,Africa
941,Cameroon,2010,527.1347,793.8456667,68.333,136.75,,,,,,CM,7.369722,12.354722,producer,Africa
942,Cameroon,2011,669.3245,490.2830667,70.017,26.375,,,,,,CM,7.369722,12.354722,producer,Africa
943,Cameroon,2011,669.3245,490.2830667,70.017,26.375,,,,,,CM,7.369722,12.354722,producer,Africa
944,Cameroon,2012,371.0197,621.8128,71.733,47.076,,,,,,CM,7.369722,12.354722,producer,Africa
945,Cameroon,2012,371.0197,621.8128,71.733,47.076,,,,,,CM,7.369722,12.354722,producer,Africa
946,Cameroon,2013,403.8311,271.9492167,73.483,22.043000000000006,,,82.8733,,,CM,7.369722,12.354722,producer,Africa
947,Cameroon,2013,403.8311,271.9492167,73.483,22.043000000000006,,,66.4339,,,CM,7.369722,12.354722,producer,Africa
948,Cameroon,2014,483.1051,375.0338667,75.317,20.0,,,,,,CM,7.369722,12.354722,producer,Africa
949,Cameroon,2014,483.1051,375.0338667,75.317,20.0,,,,,,CM,7.369722,12.354722,producer,Africa
950,Cameroon,2015,390.8379,390.1427167,76.0,30.0,,,,,,CM,7.369722,12.354722,producer,Africa
951,Cameroon,2015,390.8379,390.1427167,76.0,30.0,,,,,,CM,7.369722,12.354722,producer,Africa
952,Cameroon,2016,291.8761,281.1289667,77.0,35.0,,,,,,CM,7.369722,12.354722,producer,Africa
953,Cameroon,2016,291.8761,281.1289667,77.0,35.0,,,,,,CM,7.369722,12.354722,producer,Africa
954,Cameroon,2017,369.5529,245.0171167,78.0,30.0,,,,,,CM,7.369722,12.354722,producer,Africa
955,Cameroon,2017,369.5529,245.0171167,78.0,30.0,,,,,,CM,7.369722,12.354722,producer,Africa
956,Cameroon,2018,309.5907,287.41525,78.0,10.0,,,70.7864,,,CM,7.369722,12.354722,producer,Africa
957,Cameroon,2018,309.5907,287.41525,78.0,10.0,,,45.2247,,,CM,7.369722,12.354722,producer,Africa
958,Cameroon,2019,268.209,249.9023999,77.0,15.0,,,70.8467,,,CM,7.369722,12.354722,producer,Africa
959,Cameroon,2019,268.209,249.9023999,77.0,15.0,,,45.2632,,,CM,7.369722,12.354722,producer,Africa
960,Central African Republic,1990,175.274,196.698,28.0,55.0,,,36.7471,,,CF,6.611111,20.939444,producer,Africa
961,Central African Republic,1991,124.781,140.95,28.0,59.0,,,36.6398,,,CF,6.611111,20.939444,producer,Africa
962,Central African Republic,1992,133.845,99.975,28.0,64.0,,,33.9318,,,CF,6.611111,20.939444,producer,Africa
963,Central African Republic,1993,165.574,137.197,25.0,14.0,,,23.8924,,,CF,6.611111,20.939444,producer,Africa
964,Central African Republic,1994,249.512,136.67600000000002,15.0,8.333,,,32.742,,,CF,6.611111,20.939444,producer,Africa
965,Central African Republic,1995,108.065,231.542,10.0,8.333,,,57.1888,,,CF,6.611111,20.939444,producer,Africa
966,Central African Republic,1996,207.831,98.328,10.0,9.0,,,45.0685,,,CF,6.611111,20.939444,producer,Africa
967,Central African Republic,1997,114.354,202.778,10.0,5.886,,,38.3562,,,CF,6.611111,20.939444,producer,Africa
968,Central African Republic,1998,214.582,102.32,19.0,3.502,,,37.8613,,,CF,6.611111,20.939444,producer,Africa
969,Central African Republic,1999,240.682,194.884,21.0,5.0,,,29.7146,,,CF,6.611111,20.939444,producer,Africa
970,Central African Republic,2000,113.313,202.816,3.0,36.942,,,18.2801,,,CF,6.611111,20.939444,producer,Africa
971,Central African Republic,2001,68.172,94.316,3.0,42.988,,,13.2225,,,CF,6.611111,20.939444,producer,Africa
972,Central African Republic,2002,92.094,95.435,3.787,7.9,,,11.942,,,CF,6.611111,20.939444,producer,Africa
973,Central African Republic,2003,42.73,39.83,3.787,58.333,,,18.0599,,,CF,6.611111,20.939444,producer,Africa
974,Central African Republic,2004,28.715,63.92,3.0,29.0,,,20.1724,,,CF,6.611111,20.939444,producer,Africa
975,Central African Republic,2005,23.1639,46.56121270000001,3.0,13.0,,,,,,CF,6.611111,20.939444,producer,Africa
976,Central African Republic,2006,113.5037,16.517692,3.0,13.0,,,,,,CF,6.611111,20.939444,producer,Africa
977,Central African Republic,2007,43.467,121.93966670000002,3.333,5.0,,,45.3414,,,CF,6.611111,20.939444,producer,Africa
978,Central African Republic,2008,59.61600000000001,32.633,5.0,8.333,,,45.6902,,,CF,6.611111,20.939444,producer,Africa
979,Central African Republic,2009,112.109,61.582,8.333,3.333,,,43.5931,,,CF,6.611111,20.939444,producer,Africa
980,Central African Republic,2010,78.462,95.194,10.0,18.85,,,51.3974,,,CF,6.611111,20.939444,producer,Africa
981,Central African Republic,2011,91.325,77.943,13.333,0.0,,,72.7194,,,CF,6.611111,20.939444,producer,Africa
982,Central African Republic,2012,22.89,77.692,16.667,0.3,,,68.7288,,,CF,6.611111,20.939444,producer,Africa
983,Central African Republic,2013,90.104,1.0,20.0,5.523,,,,,,CF,6.611111,20.939444,producer,Africa
984,Central African Republic,2014,62.614,75.027,20.0,0.6,,,,,,CF,6.611111,20.939444,producer,Africa
985,Central African Republic,2015,100.018,43.214,20.0,0.0,,,40.0288,,,CF,6.611111,20.939444,producer,Africa
986,Central African Republic,2016,36.7267,80.018,20.0,0.0,,,30.7434,,,CF,6.611111,20.939444,producer,Africa
987,Central African Republic,2017,59.914,18.1126667,20.0,0.0,,,,,,CF,6.611111,20.939444,producer,Africa
988,Central African Republic,2018,37.135,38.528,20.0,0.0,,,,,,CF,6.611111,20.939444,producer,Africa
989,Central African Republic,2019,55.1383,19.2733333,20.0,0.0,,,,,,CF,6.611111,20.939444,producer,Africa
990,Colombia,1990,14396.0,13943.8700004,1235.0,3720.797,,,69.523,,,CO,4.570868,-74.297333,producer,South America
991,Colombia,1991,17980.397,12599.1849983,1269.0,4669.41,,,67.1251,,,CO,4.570868,-74.297333,producer,South America
992,Colombia,1992,14946.878,16564.370000799998,1303.0,5913.941,,,54.5709,,,CO,4.570868,-74.297333,producer,South America
993,Colombia,1993,11422.422,13568.3620035,1339.0,5028.688,,,50.1234,,,CO,4.570868,-74.297333,producer,South America
